employee_id,first_name,last_name,email,phone,store_id,position,salary,joining_date
303,Yutika,Arora,ekbal26@example.net,6396237062,2,Store Manager,56739,2022-03-17
304,Vasudha,Zachariah,gautam14@example.org,7844987455,9,Inventory Executive,53357,2018-09-25
305,Yashvi,Pal,joshua65@example.org,09303949225,7,Store Manager,28987,2022-01-02
306,Balhaar,Gade,kiaan06@example.net,+916781659860,5,Sales Executive,33917,2023-01-11
307,Zaitra,Dass,owen21@example.org,+917050764588,7,Cashier,74106,2018-12-28
308,Akshay,Sahni,vihaannagarajan@example.net,03071541532,2,Sales Executive,75494,2021-05-02
309,Ubika,Bail,ethankant@example.org,08855001613,1,Sales Executive,64172,2020-06-06
310,Neel,Thakur,mdasgupta@example.org,1225109742,10,Store Manager,32319,2019-08-16
311,Tarak,Dhingra,xkannan@example.com,07629802586,9,Store Manager,77434,2025-01-10
312,Yachana,Deo,kibesaumya@example.com,+919944705278,9,Cashier,75543,2022-02-22
313,Yochana,Narasimhan,veer05@example.net,01734827845,2,Store Manager,40245,2026-06-19
314,Akshay,Narayanan,oshaahluwalia@example.org,4011610073,7,Inventory Executive,31033,2023-03-10
315,Tanveer,Jain,yahvikamdar@example.com,+912604025771,1,Store Manager,44655,2021-05-26
316,Unnati,Arya,bachittar01@example.net,01918808590,2,Cashier,72206,2024-11-12
317,Urishilla,Madan,hredhaan32@example.com,02058358389,7,Store Manager,35843,2026-05-08
318,Wyatt,Barman,mohammedoommen@example.org,+917587474109,7,Cashier,24903,2020-10-29
319,Charan,Kanda,kritika82@example.com,+910845581437,6,Store Manager,60616,2025-05-14
320,Qadim,Wagle,fsant@example.org,0952558702,4,Store Manager,59083,2022-01-12
321,Sai,Memon,chaudhurinicholas@example.com,02923248703,5,Store Manager,44696,2024-01-28
322,Dalaja,Ratta,avnigrewal@example.com,08533312198,3,Inventory Executive,37506,2022-09-01
323,Omya,Balasubramanian,bwarrior@example.net,02405909945,7,Sales Executive,44817,2022-02-12
324,Ayush,Rao,vasana51@example.net,+914678204801,8,Sales Executive,40781,2019-07-20
325,Anirudh,Chand,dyaltristan@example.org,0812703315,3,Cashier,71209,2025-04-02
326,Rudra,Sarraf,advaith03@example.org,5767897077,7,Inventory Executive,71667,2019-04-09
327,Bahadurjit,Chaudhari,chanakya63@example.org,04421758485,9,Inventory Executive,77645,2023-12-15
328,Ria,Viswanathan,pranavsuri@example.com,07802545177,2,Inventory Executive,38212,2019-07-02
329,Varenya,Upadhyay,radhasura@example.org,04621790220,4,Inventory Executive,67607,2022-04-10
330,Sanaya,Peri,zsani@example.net,05125049055,7,Sales Executive,27094,2019-11-26
331,Ronith,Sani,anusha45@example.org,+917486677592,6,Store Manager,52947,2022-09-18
332,Gagan,Murthy,tarak46@example.org,7293959427,10,Cashier,38207,2026-06-19
333,Ojasvi,Maharaj,dayitakonda@example.com,+913983626662,1,Sales Executive,32404,2025-10-12
334,Gaurangi,Divan,michaelmishra@example.org,3700245571,5,Store Manager,51487,2022-09-16
335,Irya,Dar,cbasu@example.org,3173765679,1,Inventory Executive,75734,2021-02-16
336,Vritti,Pandya,pillaytanish@example.com,08654875204,1,Store Manager,26189,2018-11-19
337,Xiti,Mannan,shauryamukhopadhyay@example.com,+913414071503,1,Store Manager,61526,2021-12-11
338,Unnati,Narang,paninisane@example.com,+916192803857,2,Store Manager,76405,2025-09-28
339,Vyanjana,Prabhakar,kamdarshivani@example.net,09696046090,6,Cashier,22675,2024-09-09
340,Abha,Khosla,sbehl@example.net,+912706760649,4,Inventory Executive,31185,2022-07-14
341,Turvi,Bhandari,kumeraadhya@example.net,1983743941,5,Inventory Executive,58756,2020-02-03
342,Praneel,Palla,riyakoshy@example.net,5868956868,9,Sales Executive,59362,2020-06-28
343,Samar,Muni,hray@example.org,+914220075291,8,Store Manager,56909,2026-05-11
344,Owen,Ganesh,amruta95@example.net,03764066183,10,Inventory Executive,63747,2019-05-17
345,Yahvi,Babu,patilveda@example.net,06054152702,3,Inventory Executive,48161,2019-07-03
346,Faqid,Das,xagarwal@example.com,7955141171,2,Inventory Executive,25273,2021-06-01
347,Neelima,Bhattacharyya,nathaniel14@example.org,+913983867022,9,Sales Executive,33637,2021-12-30
348,Yug,Panchal,dnair@example.com,1806564005,8,Inventory Executive,60075,2019-06-25
349,Saanvi,Deol,inaidu@example.net,08763148122,2,Inventory Executive,68744,2021-09-15
350,Aashi,Mukherjee,gangulyurmi@example.com,04385770230,10,Cashier,74609,2020-09-06
351,Tarak,Dave,lilakata@example.org,6123971079,1,Sales Executive,36208,2021-10-27
352,Daksha,Rout,menonodika@example.net,08570062957,10,Sales Executive,66426,2025-05-12
353,Zayyan,Rama,fdoctor@example.org,03088523321,3,Inventory Executive,23586,2024-04-19
354,Yatan,Basu,janakichar@example.org,01852431872,1,Store Manager,60376,2025-10-08
355,Caleb,Yohannan,widisha96@example.com,9167261214,1,Sales Executive,23521,2024-06-17
356,Chaitanya,Suri,somanjanya@example.net,3788070919,5,Cashier,30739,2019-01-24
357,Samaksh,Dara,dboase@example.org,5590035602,8,Sales Executive,26328,2025-10-16
358,Saksham,Dey,wableoscar@example.org,08499991865,6,Inventory Executive,36046,2022-06-19
359,Faris,Buch,yashoda42@example.net,+917891460076,4,Inventory Executive,55223,2020-11-02
360,Wriddhish,Gulati,mason26@example.net,04036596197,4,Inventory Executive,54921,2021-01-01
361,Darsh,Nath,vinayamammen@example.com,+914144411212,1,Inventory Executive,59044,2019-05-05
362,Shivani,Prabhu,mbir@example.org,05106121300,8,Inventory Executive,57107,2025-05-12
363,Madhavi,Upadhyay,sanaya00@example.com,2831473522,10,Sales Executive,78848,2020-12-09
364,Gautami,Ganesan,nicholas96@example.org,08436162378,2,Cashier,55535,2024-11-25
365,Urmi,Dhaliwal,pantudyati@example.com,09866127491,10,Inventory Executive,31031,2025-10-20
366,Yashoda,Chauhan,yashasvijaggi@example.org,00494120044,5,Store Manager,47433,2019-01-13
367,Lohit,Kar,udeep@example.org,9668551044,7,Cashier,20103,2022-11-04
368,Qushi,Mall,aarnapandit@example.net,3619354580,9,Inventory Executive,67491,2023-07-08
369,Udant,Koshy,gpillay@example.com,+917960275179,9,Sales Executive,31296,2023-11-26
370,Laban,Sarna,advaithvarkey@example.org,2108244014,3,Cashier,28182,2022-03-15
371,Tanveer,Sarma,aishani16@example.org,00375361045,8,Inventory Executive,72174,2023-04-24
372,Advik,Mannan,nisharamanathan@example.org,9735257479,10,Inventory Executive,78706,2026-03-09
373,Lajita,Randhawa,vasudhagill@example.org,5913513906,2,Sales Executive,61889,2018-08-20
374,Girish,Jaggi,varghesefaqid@example.net,09732993139,6,Cashier,70520,2022-10-28
375,Siddharth,Ghose,xgaba@example.com,04038844167,1,Cashier,48244,2024-09-07
376,Nitara,Bala,saiarya@example.org,01558114858,6,Store Manager,52082,2026-01-13
377,Amruta,Dass,dsekhon@example.com,02058791773,5,Store Manager,65368,2020-05-24
378,Qasim,Lad,nihal84@example.org,1123796717,8,Inventory Executive,52794,2020-04-16
379,Teerth,Sachar,divyadyal@example.net,02570564761,9,Store Manager,36044,2019-05-03
380,Yashodhara,Sibal,chakradevsalvi@example.com,+915074660417,7,Inventory Executive,76799,2020-03-20
381,Watika,Dasgupta,vvohra@example.com,4743380567,8,Inventory Executive,50818,2023-07-17
382,Saanvi,Chatterjee,falguni00@example.com,0965104287,5,Sales Executive,34752,2021-05-05
383,Anamika,Dasgupta,talwarindira@example.com,+919693722409,6,Cashier,36288,2022-02-02
384,Manya,Dixit,nathan98@example.com,1494844302,10,Inventory Executive,36413,2021-05-31
385,Amruta,De,dayalchampak@example.com,7772632378,8,Sales Executive,44471,2020-04-21
386,Pallavi,Nori,salviwakeeta@example.com,+918670444952,4,Inventory Executive,34061,2024-08-11
387,Ekiya,Ram,harshildhawan@example.org,6125851928,1,Sales Executive,24115,2025-01-03
388,Mitali,Behl,maanassunder@example.com,07176766399,4,Inventory Executive,51359,2024-05-25
389,Prisha,Dewan,rachana92@example.net,06931153797,6,Cashier,51115,2026-04-29
390,Ira,Borra,tarasethi@example.net,9171674048,5,Sales Executive,79591,2021-04-10
391,Viraj,Sami,qushichoudhry@example.net,+915845081771,2,Sales Executive,77233,2025-03-22
392,Nandini,Babu,manderisha@example.net,0297970745,9,Store Manager,58230,2022-12-04
393,Ekanta,Garg,tandonvasudha@example.org,8652919812,2,Cashier,48996,2020-04-25
394,Omkaar,Kapoor,kibesanaya@example.net,00548993148,8,Sales Executive,21267,2020-11-15
395,Ishita,Bath,saisolanki@example.org,4119911610,10,Store Manager,29827,2022-01-01
396,Henry,Ramakrishnan,basueta@example.net,0646987955,7,Store Manager,35626,2020-09-13
397,Ati,Kota,mahikabose@example.com,+912491882080,1,Sales Executive,61356,2023-12-08
398,Aarav,Pal,iyerhemang@example.org,06661353740,6,Inventory Executive,43014,2018-08-29
399,Samaksh,Sethi,yvarughese@example.org,4017021801,4,Inventory Executive,68314,2024-07-25
400,Charles,Muni,sahniomkaar@example.com,1006967379,2,Sales Executive,40500,2019-02-21
