employee_id,first_name,last_name,email,phone,store_id,position,salary,joining_date
295,Geetika,Ratti,dhruv11@example.org,6497596228.0,1,Sales Executive,57127,2022-01-10
296,Isha,Buch,fitan70@example.net,732661512.0,5,Cashier,22315,2023-09-17
297,Harita,Bhalla,yasti44@example.com,917226379228.0,6,Cashier,28726,2022-02-08
298,Nathan,Ramaswamy,aarushdatta@example.org,919498107095.0,5,Inventory Executive,56191,2020-04-30
299,Abeer,Wable,ewarrior@example.org,4944755700.0,7,Inventory Executive,35322,2021-10-25
300,Chandresh,Naidu,pradhandeepa@example.net,9905277165.0,2,Sales Executive,77621,2020-05-24
301,Anita,Munshi,ekani94@example.com,6205614432.0,4,Store Manager,57521,2022-10-10
302,Siddharth,Kakar,warhikohli@example.com,2399472424.0,7,Store Manager,46974,2018-09-08
303,Yutika,Arora,ekbal26@example.net,6396237062.0,2,Store Manager,56739,2022-03-17
304,Vasudha,Zachariah,gautam14@example.org,7844987455.0,9,Inventory Executive,53357,2018-09-25
305,Yashvi,Pal,joshua65@example.org,9303949225.0,7,Store Manager,28987,2022-01-02
306,Balhaar,Gade,kiaan06@example.net,916781659860.0,5,Sales Executive,33917,2023-01-11
307,Zaitra,Dass,owen21@example.org,917050764588.0,7,Cashier,74106,2018-12-28
308,Akshay,Sahni,vihaannagarajan@example.net,3071541532.0,2,Sales Executive,75494,2021-05-02
309,Ubika,Bail,ethankant@example.org,8855001613.0,1,Sales Executive,64172,2020-06-06
310,Neel,Thakur,mdasgupta@example.org,1225109742.0,10,Store Manager,32319,2019-08-16
311,Tarak,Dhingra,xkannan@example.com,7629802586.0,9,Store Manager,77434,2025-01-10
312,Yachana,Deo,kibesaumya@example.com,919944705278.0,9,Cashier,75543,2022-02-22
313,Yochana,Narasimhan,veer05@example.net,1734827845.0,2,Store Manager,40245,2026-06-19
314,Akshay,Narayanan,oshaahluwalia@example.org,4011610073.0,7,Inventory Executive,31033,2023-03-10
315,Tanveer,Jain,yahvikamdar@example.com,912604025771.0,1,Store Manager,44655,2021-05-26
316,Unnati,Arya,bachittar01@example.net,1918808590.0,2,Cashier,72206,2024-11-12
317,Urishilla,Madan,hredhaan32@example.com,2058358389.0,7,Store Manager,35843,2026-05-08
318,Wyatt,Barman,mohammedoommen@example.org,917587474109.0,7,Cashier,24903,2020-10-29
319,Charan,Kanda,kritika82@example.com,910845581437.0,6,Store Manager,60616,2025-05-14
320,Qadim,Wagle,fsant@example.org,952558702.0,4,Store Manager,59083,2022-01-12
321,Sai,Memon,chaudhurinicholas@example.com,2923248703.0,5,Store Manager,44696,2024-01-28
322,Dalaja,Ratta,avnigrewal@example.com,8533312198.0,3,Inventory Executive,37506,2022-09-01
323,Omya,Balasubramanian,bwarrior@example.net,2405909945.0,7,Sales Executive,44817,2022-02-12
324,Ayush,Rao,vasana51@example.net,914678204801.0,8,Sales Executive,40781,2019-07-20
325,Anirudh,Chand,dyaltristan@example.org,812703315.0,3,Cashier,71209,2025-04-02
326,Rudra,Sarraf,advaith03@example.org,5767897077.0,7,Inventory Executive,71667,2019-04-09
327,Bahadurjit,Chaudhari,chanakya63@example.org,4421758485.0,9,Inventory Executive,77645,2023-12-15
328,Ria,Viswanathan,pranavsuri@example.com,7802545177.0,2,Inventory Executive,38212,2019-07-02
329,Varenya,Upadhyay,,4621790220.0,4,Inventory Executive,67607,2022-04-10
330,Sanaya,Peri,zsani@example.net,5125049055.0,7,Sales Executive,27094,2019-11-26
331,Ronith,Sani,anusha45@example.org,917486677592.0,6,Store Manager,52947,2022-09-18
332,Gagan,Murthy,tarak46@example.org,7293959427.0,10,Cashier,38207,2026-06-19
333,Ojasvi,Maharaj,dayitakonda@example.com,913983626662.0,1,Sales Executive,32404,2025-10-12
334,Gaurangi,Divan,michaelmishra@example.org,3700245571.0,5,Store Manager,51487,2022-09-16
335,Irya,Dar,cbasu@example.org,3173765679.0,1,Inventory Executive,75734,2021-02-16
336,Vritti,Pandya,pillaytanish@example.com,8654875204.0,1,Store Manager,26189,2018-11-19
337,Xiti,Mannan,shauryamukhopadhyay@example.com,913414071503.0,1,Store Manager,61526,2021-12-11
338,Unnati,Narang,paninisane@example.com,916192803857.0,2,Store Manager,76405,2025-09-28
339,Vyanjana,Prabhakar,kamdarshivani@example.net,9696046090.0,6,Cashier,22675,2024-09-09
340,Abha,Khosla,,912706760649.0,4,Inventory Executive,31185,2022-07-14
341,Turvi,Bhandari,kumeraadhya@example.net,1983743941.0,5,Inventory Executive,58756,2020-02-03
342,Praneel,Palla,riyakoshy@example.net,5868956868.0,9,Sales Executive,59362,2020-06-28
343,Samar,Muni,,914220075291.0,8,Store Manager,56909,2026-05-11
344,Owen,Ganesh,amruta95@example.net,3764066183.0,10,Inventory Executive,63747,2019-05-17
345,Yahvi,Babu,patilveda@example.net,6054152702.0,3,Inventory Executive,48161,2019-07-03
346,Faqid,Das,xagarwal@example.com,7955141171.0,2,Inventory Executive,25273,2021-06-01
347,Neelima,Bhattacharyya,nathaniel14@example.org,913983867022.0,9,Sales Executive,33637,2021-12-30
348,Yug,Panchal,dnair@example.com,1806564005.0,8,Inventory Executive,60075,2019-06-25
349,Saanvi,Deol,inaidu@example.net,8763148122.0,2,Inventory Executive,68744,2021-09-15
350,Aashi,Mukherjee,gangulyurmi@example.com,4385770230.0,10,Cashier,74609,2020-09-06
351,Tarak,Dave,lilakata@example.org,6123971079.0,1,Sales Executive,36208,2021-10-27
352,Daksha,Rout,menonodika@example.net,8570062957.0,10,Sales Executive,66426,2025-05-12
353,Zayyan,Rama,fdoctor@example.org,3088523321.0,3,Inventory Executive,23586,2024-04-19
354,Yatan,Basu,janakichar@example.org,1852431872.0,1,Store Manager,60376,2025-10-08
355,Caleb,Yohannan,widisha96@example.com,9167261214.0,1,Sales Executive,23521,2024-06-17
356,Chaitanya,Suri,somanjanya@example.net,3788070919.0,5,Cashier,30739,2019-01-24
357,Samaksh,Dara,dboase@example.org,,8,Sales Executive,26328,2025-10-16
358,Saksham,Dey,wableoscar@example.org,8499991865.0,6,Inventory Executive,36046,2022-06-19
359,Faris,Buch,yashoda42@example.net,917891460076.0,4,Inventory Executive,55223,2020-11-02
360,Wriddhish,Gulati,mason26@example.net,4036596197.0,4,Inventory Executive,54921,2021-01-01
361,Darsh,Nath,vinayamammen@example.com,914144411212.0,1,Inventory Executive,59044,2019-05-05
362,Shivani,Prabhu,mbir@example.org,5106121300.0,8,Inventory Executive,57107,2025-05-12
363,Madhavi,Upadhyay,sanaya00@example.com,2831473522.0,10,Sales Executive,78848,2020-12-09
364,Gautami,Ganesan,nicholas96@example.org,8436162378.0,2,Cashier,55535,2024-11-25
365,Urmi,Dhaliwal,pantudyati@example.com,9866127491.0,10,Inventory Executive,31031,2025-10-20
366,Yashoda,Chauhan,yashasvijaggi@example.org,494120044.0,5,Store Manager,-47433,2019-01-13
367,Lohit,Kar,udeep@example.org,9668551044.0,7,Cashier,20103,2022-11-04
368,Qushi,Mall,aarnapandit@example.net,3619354580.0,9,Inventory Executive,67491,2023-07-08
369,Udant,Koshy,gpillay@example.com,917960275179.0,9,Sales Executive,31296,2023-11-26
370,Laban,Sarna,advaithvarkey@example.org,2108244014.0,3,Cashier,28182,2022-03-15
371,Tanveer,Sarma,aishani16@example.org,375361045.0,8,Inventory Executive,72174,2023-04-24
372,Advik,Mannan,nisharamanathan@example.org,9735257479.0,10,Inventory Executive,78706,2026-03-09
373,Lajita,Randhawa,vasudhagill@example.org,5913513906.0,2,Sales Executive,61889,2018-08-20
374,Girish,Jaggi,varghesefaqid@example.net,9732993139.0,6,Cashier,70520,2022-10-28
375,Siddharth,Ghose,xgaba@example.com,4038844167.0,1,Cashier,48244,2024-09-07
376,Nitara,Bala,saiarya@example.org,1558114858.0,6,Store Manager,52082,2026-01-13
377,Amruta,Dass,dsekhon@example.com,2058791773.0,5,Store Manager,-65368,2020-05-24
378,Qasim,Lad,nihal84@example.org,1123796717.0,8,Inventory Executive,52794,2020-04-16
379,Teerth,Sachar,divyadyal@example.net,2570564761.0,9,Store Manager,36044,2019-05-03
380,Yashodhara,Sibal,chakradevsalvi@example.com,915074660417.0,7,Inventory Executive,76799,2020-03-20
381,Watika,Dasgupta,vvohra@example.com,4743380567.0,8,Inventory Executive,50818,2023-07-17
382,Saanvi,Chatterjee,falguni00@example.com,965104287.0,5,Sales Executive,34752,2021-05-05
383,Anamika,Dasgupta,talwarindira@example.com,919693722409.0,6,Cashier,36288,2022-02-02
384,Manya,Dixit,nathan98@example.com,1494844302.0,10,Inventory Executive,36413,2021-05-31
385,Amruta,De,dayalchampak@example.com,7772632378.0,8,Sales Executive,44471,2020-04-21
386,Pallavi,Nori,salviwakeeta@example.com,918670444952.0,4,Inventory Executive,34061,2024-08-11
387,Ekiya,Ram,harshildhawan@example.org,6125851928.0,1,Sales Executive,24115,2025-01-03
388,Mitali,Behl,maanassunder@example.com,7176766399.0,4,Inventory Executive,51359,2024-05-25
389,Prisha,Dewan,rachana92@example.net,6931153797.0,6,Cashier,51115,2026-04-29
390,Ira,Borra,tarasethi@example.net,9171674048.0,5,Sales Executive,79591,2021-04-10
391,Viraj,Sami,qushichoudhry@example.net,915845081771.0,2,Sales Executive,77233,2025-03-22
392,Nandini,Babu,manderisha@example.net,297970745.0,9,Store Manager,58230,2022-12-04
393,Ekanta,Garg,tandonvasudha@example.org,8652919812.0,2,Cashier,48996,2020-04-25
394,Omkaar,Kapoor,kibesanaya@example.net,548993148.0,8,Sales Executive,21267,2020-11-15
395,Ishita,Bath,saisolanki@example.org,4119911610.0,10,Store Manager,29827,2022-01-01
396,Henry,Ramakrishnan,basueta@example.net,646987955.0,7,Store Manager,35626,2020-09-13
397,Ati,Kota,mahikabose@example.com,912491882080.0,1,Sales Executive,61356,2023-12-08
398,Aarav,Pal,iyerhemang@example.org,6661353740.0,6,Inventory Executive,43014,2018-08-29
399,Samaksh,Sethi,,4017021801.0,4,Inventory Executive,68314,2024-07-25
400,Charles,Muni,sahniomkaar@example.com,1006967379.0,2,Sales Executive,40500,2019-02-21
138,Rayaan,Dasgupta,suhaniravi@example.com,7728891031.0,4,Inventory Executive,75204,2025-09-23
139,Laksh,Murty,raoekta@example.org,2420821320.0,9,Cashier,49605,2021-05-15
14,Megha,Jani,daksheshmukherjee@example.org,6732613193.0,2,Store Manager,75879,2023-06-13
96,Rachita,Raja,omaja57@example.com,1501429760.0,1,Store Manager,42805,2025-10-15
